#         phi         beta*phi         <Nv>_phi        <delNv^2>             dydx
     17.60500000      7.05798314             NaN             NaN             NaN
     17.60600000      7.05838405             NaN             NaN             NaN
     17.60700000      7.05878496             NaN             NaN             NaN
     17.60800000      7.05918587             NaN             NaN             NaN
     17.60900000      7.05958677             NaN             NaN             NaN
     17.61000000      7.05998768             NaN             NaN             NaN
     17.61100000      7.06038859             NaN             NaN             NaN
     17.61200000      7.06078950             NaN             NaN             NaN
     17.61300000      7.06119040             NaN             NaN             NaN
     17.61400000      7.06159131             NaN             NaN             NaN
     17.61500000      7.06199222             NaN             NaN             NaN
     17.61600000      7.06239313             NaN             NaN             NaN
     17.61700000      7.06279404             NaN             NaN             NaN
     17.61800000      7.06319494             NaN             NaN             NaN
     17.61900000      7.06359585             NaN             NaN             NaN
     17.62000000      7.06399676             NaN             NaN             NaN
     17.62100000      7.06439767             NaN             NaN             NaN
     17.62200000      7.06479858             NaN             NaN             NaN
     17.62300000      7.06519948             NaN             NaN             NaN
     17.62400000      7.06560039             NaN             NaN             NaN
     17.62500000      7.06600130             NaN             NaN             NaN
     17.62600000      7.06640221             NaN             NaN             NaN
     17.62700000      7.06680311             NaN             NaN             NaN
     17.62800000      7.06720402             NaN             NaN             NaN
     17.62900000      7.06760493             NaN             NaN             NaN
     17.63000000      7.06800584             NaN             NaN             NaN
     17.63100000      7.06840675             NaN             NaN             NaN
     17.63200000      7.06880765             NaN             NaN             NaN
     17.63300000      7.06920856             NaN             NaN             NaN
     17.63400000      7.06960947             NaN             NaN             NaN
     17.63500000      7.07001038             NaN             NaN             NaN
     17.63600000      7.07041129             NaN             NaN             NaN
     17.63700000      7.07081219             NaN             NaN             NaN
     17.63800000      7.07121310             NaN             NaN             NaN
     17.63900000      7.07161401             NaN             NaN             NaN
     17.64000000      7.07201492             NaN             NaN             NaN
     17.64100000      7.07241583             NaN             NaN             NaN
     17.64200000      7.07281673             NaN             NaN             NaN
     17.64300000      7.07321764             NaN             NaN             NaN
     17.64400000      7.07361855             NaN             NaN             NaN
     17.64500000      7.07401946             NaN             NaN             NaN
     17.64600000      7.07442036             NaN             NaN             NaN
     17.64700000      7.07482127             NaN             NaN             NaN
     17.64800000      7.07522218             NaN             NaN             NaN
     17.64900000      7.07562309             NaN             NaN             NaN
     17.65000000      7.07602400             NaN             NaN             NaN
     17.65100000      7.07642490             NaN             NaN             NaN
     17.65200000      7.07682581             NaN             NaN             NaN
     17.65300000      7.07722672             NaN             NaN             NaN
     17.65400000      7.07762763             NaN             NaN             NaN
     17.65500000      7.07802854             NaN             NaN             NaN
     17.65600000      7.07842944             NaN             NaN             NaN
     17.65700000      7.07883035             NaN             NaN             NaN
     17.65800000      7.07923126             NaN             NaN             NaN
     17.65900000      7.07963217             NaN             NaN             NaN
     17.66000000      7.08003307             NaN             NaN             NaN
     17.66100000      7.08043398             NaN             NaN             NaN
     17.66200000      7.08083489             NaN             NaN             NaN
     17.66300000      7.08123580             NaN             NaN             NaN
     17.66400000      7.08163671             NaN             NaN             NaN
     17.66500000      7.08203761             NaN             NaN             NaN
     17.66600000      7.08243852             NaN             NaN             NaN
     17.66700000      7.08283943             NaN             NaN             NaN
     17.66800000      7.08324034             NaN             NaN             NaN
     17.66900000      7.08364125             NaN             NaN             NaN
     17.67000000      7.08404215             NaN             NaN             NaN
     17.67100000      7.08444306             NaN             NaN             NaN
     17.67200000      7.08484397             NaN             NaN             NaN
     17.67300000      7.08524488             NaN             NaN             NaN
     17.67400000      7.08564578             NaN             NaN             NaN
     17.67500000      7.08604669             NaN             NaN             NaN
     17.67600000      7.08644760             NaN             NaN             NaN
     17.67700000      7.08684851             NaN             NaN             NaN
     17.67800000      7.08724942             NaN             NaN             NaN
     17.67900000      7.08765032             NaN             NaN             NaN
     17.68000000      7.08805123             NaN             NaN             NaN
     17.68100000      7.08845214             NaN             NaN             NaN
     17.68200000      7.08885305             NaN             NaN             NaN
     17.68300000      7.08925396             NaN             NaN             NaN
     17.68400000      7.08965486             NaN             NaN             NaN
     17.68500000      7.09005577             NaN             NaN             NaN
     17.68600000      7.09045668             NaN             NaN             NaN
     17.68700000      7.09085759             NaN             NaN             NaN
     17.68800000      7.09125850             NaN             NaN             NaN
     17.68900000      7.09165940             NaN             NaN             NaN
     17.69000000      7.09206031             NaN             NaN             NaN
     17.69100000      7.09246122             NaN             NaN             NaN
     17.69200000      7.09286213             NaN             NaN             NaN
     17.69300000      7.09326303             NaN             NaN             NaN
     17.69400000      7.09366394             NaN             NaN             NaN
     17.69500000      7.09406485             NaN             NaN             NaN
     17.69600000      7.09446576             NaN             NaN             NaN
     17.69700000      7.09486667             NaN             NaN             NaN
     17.69800000      7.09526757             NaN             NaN             NaN
     17.69900000      7.09566848             NaN             NaN             NaN
     17.70000000      7.09606939             NaN             NaN             NaN
     17.70100000      7.09647030             NaN             NaN             NaN
     17.70200000      7.09687121             NaN             NaN             NaN
     17.70300000      7.09727211             NaN             NaN             NaN
     17.70400000      7.09767302             NaN             NaN             NaN
     17.70500000      7.09807393             NaN             NaN             NaN
     17.70600000      7.09847484             NaN             NaN             NaN
     17.70700000      7.09887574             NaN             NaN             NaN
     17.70800000      7.09927665             NaN             NaN             NaN
     17.70900000      7.09967756             NaN             NaN             NaN
     17.71000000      7.10007847             NaN             NaN             NaN
     17.71100000      7.10047938             NaN             NaN             NaN
     17.71200000      7.10088028             NaN             NaN             NaN
     17.71300000      7.10128119             NaN             NaN             NaN
     17.71400000      7.10168210             NaN             NaN             NaN
     17.71500000      7.10208301             NaN             NaN             NaN
     17.71600000      7.10248392             NaN             NaN             NaN
     17.71700000      7.10288482             NaN             NaN             NaN
     17.71800000      7.10328573             NaN             NaN             NaN
     17.71900000      7.10368664             NaN             NaN             NaN
     17.72000000      7.10408755             NaN             NaN             NaN
     17.72100000      7.10448846             NaN             NaN             NaN
     17.72200000      7.10488936             NaN             NaN             NaN
     17.72300000      7.10529027             NaN             NaN             NaN
     17.72400000      7.10569118             NaN             NaN             NaN
     17.72500000      7.10609209             NaN             NaN             NaN
     17.72600000      7.10649299             NaN             NaN             NaN
     17.72700000      7.10689390             NaN             NaN             NaN
     17.72800000      7.10729481             NaN             NaN             NaN
     17.72900000      7.10769572             NaN             NaN             NaN
     17.73000000      7.10809663             NaN             NaN             NaN
     17.73100000      7.10849753             NaN             NaN             NaN
     17.73200000      7.10889844             NaN             NaN             NaN
     17.73300000      7.10929935             NaN             NaN             NaN
     17.73400000      7.10970026             NaN             NaN             NaN
     17.73500000      7.11010117             NaN             NaN             NaN
     17.73600000      7.11050207             NaN             NaN             NaN
     17.73700000      7.11090298             NaN             NaN             NaN
     17.73800000      7.11130389             NaN             NaN             NaN
     17.73900000      7.11170480             NaN             NaN             NaN
     17.74000000      7.11210570             NaN             NaN             NaN
     17.74100000      7.11250661             NaN             NaN             NaN
     17.74200000      7.11290752             NaN             NaN             NaN
     17.74300000      7.11330843             NaN             NaN             NaN
     17.74400000      7.11370934             NaN             NaN             NaN
     17.74500000      7.11411024             NaN             NaN             NaN
     17.74600000      7.11451115             NaN             NaN             NaN
     17.74700000      7.11491206             NaN             NaN             NaN
     17.74800000      7.11531297             NaN             NaN             NaN
     17.74900000      7.11571388             NaN             NaN             NaN
     17.75000000      7.11611478             NaN             NaN             NaN
     17.75100000      7.11651569             NaN             NaN             NaN
     17.75200000      7.11691660             NaN             NaN             NaN
     17.75300000      7.11731751             NaN             NaN             NaN
     17.75400000      7.11771842             NaN             NaN             NaN
     17.75500000      7.11811932             NaN             NaN             NaN
     17.75600000      7.11852023             NaN             NaN             NaN
     17.75700000      7.11892114             NaN             NaN             NaN
     17.75800000      7.11932205             NaN             NaN             NaN
     17.75900000      7.11972295             NaN             NaN             NaN
     17.76000000      7.12012386             NaN             NaN             NaN
     17.76100000      7.12052477             NaN             NaN             NaN
     17.76200000      7.12092568             NaN             NaN             NaN
     17.76300000      7.12132659             NaN             NaN             NaN
     17.76400000      7.12172749             NaN             NaN             NaN
     17.76500000      7.12212840             NaN             NaN             NaN
     17.76600000      7.12252931             NaN             NaN             NaN
     17.76700000      7.12293022             NaN             NaN             NaN
     17.76800000      7.12333113             NaN             NaN             NaN
     17.76900000      7.12373203             NaN             NaN             NaN
     17.77000000      7.12413294             NaN             NaN             NaN
     17.77100000      7.12453385             NaN             NaN             NaN
     17.77200000      7.12493476             NaN             NaN             NaN
     17.77300000      7.12533566             NaN             NaN             NaN
     17.77400000      7.12573657             NaN             NaN             NaN
     17.77500000      7.12613748             NaN             NaN             NaN
     17.77600000      7.12653839             NaN             NaN             NaN
     17.77700000      7.12693930             NaN             NaN             NaN
     17.77800000      7.12734020             NaN             NaN             NaN
     17.77900000      7.12774111             NaN             NaN             NaN
     17.78000000      7.12814202             NaN             NaN             NaN
     17.78100000      7.12854293             NaN             NaN             NaN
     17.78200000      7.12894384             NaN             NaN             NaN
     17.78300000      7.12934474             NaN             NaN             NaN
     17.78400000      7.12974565             NaN             NaN             NaN
     17.78500000      7.13014656             NaN             NaN             NaN
     17.78600000      7.13054747             NaN             NaN             NaN
     17.78700000      7.13094837             NaN             NaN             NaN
     17.78800000      7.13134928             NaN             NaN             NaN
     17.78900000      7.13175019             NaN             NaN             NaN
     17.79000000      7.13215110             NaN             NaN             NaN
     17.79100000      7.13255201             NaN             NaN             NaN
     17.79200000      7.13295291             NaN             NaN             NaN
     17.79300000      7.13335382             NaN             NaN             NaN
     17.79400000      7.13375473             NaN             NaN             NaN
     17.79500000      7.13415564             NaN             NaN             NaN
     17.79600000      7.13455655             NaN             NaN             NaN
     17.79700000      7.13495745             NaN             NaN             NaN
     17.79800000      7.13535836             NaN             NaN             NaN
     17.79900000      7.13575927             NaN             NaN             NaN
     17.80000000      7.13616018             NaN             NaN             NaN
     17.80100000      7.13656109             NaN             NaN             NaN
     17.80200000      7.13696199             NaN             NaN             NaN
     17.80300000      7.13736290             NaN             NaN             NaN
     17.80400000      7.13776381             NaN             NaN             NaN
     17.80500000      7.13816472             NaN             NaN             NaN
     17.80600000      7.13856562             NaN             NaN             NaN
     17.80700000      7.13896653             NaN             NaN             NaN
     17.80800000      7.13936744             NaN             NaN             NaN
     17.80900000      7.13976835             NaN             NaN             NaN
     17.81000000      7.14016926             NaN             NaN             NaN
     17.81100000      7.14057016             NaN             NaN             NaN
     17.81200000      7.14097107             NaN             NaN             NaN
     17.81300000      7.14137198             NaN             NaN             NaN
     17.81400000      7.14177289             NaN             NaN             NaN
     17.81500000      7.14217380             NaN             NaN             NaN
     17.81600000      7.14257470             NaN             NaN             NaN
     17.81700000      7.14297561             NaN             NaN             NaN
     17.81800000      7.14337652             NaN             NaN             NaN
     17.81900000      7.14377743             NaN             NaN             NaN
     17.82000000      7.14417833             NaN             NaN             NaN
     17.82100000      7.14457924             NaN             NaN             NaN
     17.82200000      7.14498015             NaN             NaN             NaN
     17.82300000      7.14538106             NaN             NaN             NaN
     17.82400000      7.14578197             NaN             NaN             NaN
     17.82500000      7.14618287             NaN             NaN             NaN
     17.82600000      7.14658378             NaN             NaN             NaN
     17.82700000      7.14698469             NaN             NaN             NaN
     17.82800000      7.14738560             NaN             NaN             NaN
     17.82900000      7.14778651             NaN             NaN             NaN
     17.83000000      7.14818741             NaN             NaN             NaN
     17.83100000      7.14858832             NaN             NaN             NaN
     17.83200000      7.14898923             NaN             NaN             NaN
     17.83300000      7.14939014             NaN             NaN             NaN
     17.83400000      7.14979105             NaN             NaN             NaN
     17.83500000      7.15019195             NaN             NaN             NaN
     17.83600000      7.15059286             NaN             NaN             NaN
     17.83700000      7.15099377             NaN             NaN             NaN
     17.83800000      7.15139468             NaN             NaN             NaN
     17.83900000      7.15179558             NaN             NaN             NaN
     17.84000000      7.15219649             NaN             NaN             NaN
     17.84100000      7.15259740             NaN             NaN             NaN
     17.84200000      7.15299831             NaN             NaN             NaN
     17.84300000      7.15339922             NaN             NaN             NaN
     17.84400000      7.15380012             NaN             NaN             NaN
     17.84500000      7.15420103             NaN             NaN             NaN
     17.84600000      7.15460194             NaN             NaN             NaN
     17.84700000      7.15500285             NaN             NaN             NaN
     17.84800000      7.15540376             NaN             NaN             NaN
     17.84900000      7.15580466             NaN             NaN             NaN
     17.85000000      7.15620557             NaN             NaN             NaN
     17.85100000      7.15660648             NaN             NaN             NaN
     17.85200000      7.15700739             NaN             NaN             NaN
     17.85300000      7.15740829             NaN             NaN             NaN
     17.85400000      7.15780920             NaN             NaN             NaN
     17.85500000      7.15821011             NaN             NaN             NaN
     17.85600000      7.15861102             NaN             NaN             NaN
     17.85700000      7.15901193             NaN             NaN             NaN
     17.85800000      7.15941283             NaN             NaN             NaN
     17.85900000      7.15981374             NaN             NaN             NaN
     17.86000000      7.16021465             NaN             NaN             NaN
     17.86100000      7.16061556             NaN             NaN             NaN
     17.86200000      7.16101647             NaN             NaN             NaN
     17.86300000      7.16141737             NaN             NaN             NaN
     17.86400000      7.16181828             NaN             NaN             NaN
     17.86500000      7.16221919             NaN             NaN             NaN
     17.86600000      7.16262010             NaN             NaN             NaN
     17.86700000      7.16302100             NaN             NaN             NaN
     17.86800000      7.16342191             NaN             NaN             NaN
     17.86900000      7.16382282             NaN             NaN             NaN
     17.87000000      7.16422373             NaN             NaN             NaN
     17.87100000      7.16462464             NaN             NaN             NaN
     17.87200000      7.16502554             NaN             NaN             NaN
     17.87300000      7.16542645             NaN             NaN             NaN
     17.87400000      7.16582736             NaN             NaN             NaN
     17.87500000      7.16622827             NaN             NaN             NaN
     17.87600000      7.16662918             NaN             NaN             NaN
     17.87700000      7.16703008             NaN             NaN             NaN
     17.87800000      7.16743099             NaN             NaN             NaN
     17.87900000      7.16783190             NaN             NaN             NaN
     17.88000000      7.16823281             NaN             NaN             NaN
     17.88100000      7.16863372             NaN             NaN             NaN
     17.88200000      7.16903462             NaN             NaN             NaN
     17.88300000      7.16943553             NaN             NaN             NaN
     17.88400000      7.16983644             NaN             NaN             NaN
     17.88500000      7.17023735             NaN             NaN             NaN
     17.88600000      7.17063825             NaN             NaN             NaN
     17.88700000      7.17103916             NaN             NaN             NaN
     17.88800000      7.17144007             NaN             NaN             NaN
     17.88900000      7.17184098             NaN             NaN             NaN
     17.89000000      7.17224189             NaN             NaN             NaN
     17.89100000      7.17264279             NaN             NaN             NaN
     17.89200000      7.17304370             NaN             NaN             NaN
     17.89300000      7.17344461             NaN             NaN             NaN
     17.89400000      7.17384552             NaN             NaN             NaN
     17.89500000      7.17424643             NaN             NaN             NaN
     17.89600000      7.17464733             NaN             NaN             NaN
     17.89700000      7.17504824             NaN             NaN             NaN
     17.89800000      7.17544915             NaN             NaN             NaN
     17.89900000      7.17585006             NaN             NaN             NaN
     17.90000000      7.17625096             NaN             NaN             NaN
     17.90100000      7.17665187             NaN             NaN             NaN
     17.90200000      7.17705278             NaN             NaN             NaN
     17.90300000      7.17745369             NaN             NaN             NaN
     17.90400000      7.17785460             NaN             NaN             NaN
     17.90500000      7.17825550             NaN             NaN             NaN
     17.90600000      7.17865641             NaN             NaN             NaN
     17.90700000      7.17905732             NaN             NaN             NaN
     17.90800000      7.17945823             NaN             NaN             NaN
     17.90900000      7.17985914             NaN             NaN             NaN
     17.91000000      7.18026004             NaN             NaN             NaN
     17.91100000      7.18066095             NaN             NaN             NaN
     17.91200000      7.18106186             NaN             NaN             NaN
     17.91300000      7.18146277             NaN             NaN             NaN
     17.91400000      7.18186368             NaN             NaN             NaN
     17.91500000      7.18226458             NaN             NaN             NaN
     17.91600000      7.18266549             NaN             NaN             NaN
     17.91700000      7.18306640             NaN             NaN             NaN
     17.91800000      7.18346731             NaN             NaN             NaN
     17.91900000      7.18386821             NaN             NaN             NaN
     17.92000000      7.18426912             NaN             NaN             NaN
     17.92100000      7.18467003             NaN             NaN             NaN
     17.92200000      7.18507094             NaN             NaN             NaN
     17.92300000      7.18547185             NaN             NaN             NaN
     17.92400000      7.18587275             NaN             NaN             NaN
     17.92500000      7.18627366             NaN             NaN             NaN
     17.92600000      7.18667457             NaN             NaN             NaN
     17.92700000      7.18707548             NaN             NaN             NaN
     17.92800000      7.18747639             NaN             NaN             NaN
     17.92900000      7.18787729             NaN             NaN             NaN
     17.93000000      7.18827820             NaN             NaN             NaN
     17.93100000      7.18867911             NaN             NaN             NaN
     17.93200000      7.18908002             NaN             NaN             NaN
     17.93300000      7.18948092             NaN             NaN             NaN
     17.93400000      7.18988183             NaN             NaN             NaN
     17.93500000      7.19028274             NaN             NaN             NaN
     17.93600000      7.19068365             NaN             NaN             NaN
     17.93700000      7.19108456             NaN             NaN             NaN
     17.93800000      7.19148546             NaN             NaN             NaN
     17.93900000      7.19188637             NaN             NaN             NaN
     17.94000000      7.19228728             NaN             NaN             NaN
     17.94100000      7.19268819             NaN             NaN             NaN
     17.94200000      7.19308910             NaN             NaN             NaN
     17.94300000      7.19349000             NaN             NaN             NaN
     17.94400000      7.19389091             NaN             NaN             NaN
     17.94500000      7.19429182             NaN             NaN             NaN
     17.94600000      7.19469273             NaN             NaN             NaN
     17.94700000      7.19509363             NaN             NaN             NaN
     17.94800000      7.19549454             NaN             NaN             NaN
     17.94900000      7.19589545             NaN             NaN             NaN
     17.95000000      7.19629636             NaN             NaN             NaN
     17.95100000      7.19669727             NaN             NaN             NaN
     17.95200000      7.19709817             NaN             NaN             NaN
     17.95300000      7.19749908             NaN             NaN             NaN
     17.95400000      7.19789999             NaN             NaN             NaN
     17.95500000      7.19830090             NaN             NaN             NaN
     17.95600000      7.19870181             NaN             NaN             NaN
     17.95700000      7.19910271             NaN             NaN             NaN
     17.95800000      7.19950362             NaN             NaN             NaN
     17.95900000      7.19990453             NaN             NaN             NaN
     17.96000000      7.20030544             NaN             NaN             NaN
     17.96100000      7.20070635             NaN             NaN             NaN
     17.96200000      7.20110725             NaN             NaN             NaN
     17.96300000      7.20150816             NaN             NaN             NaN
     17.96400000      7.20190907             NaN             NaN             NaN
     17.96500000      7.20230998             NaN             NaN             NaN
     17.96600000      7.20271088             NaN             NaN             NaN
     17.96700000      7.20311179             NaN             NaN             NaN
     17.96800000      7.20351270             NaN             NaN             NaN
     17.96900000      7.20391361             NaN             NaN             NaN
     17.97000000      7.20431452             NaN             NaN             NaN
     17.97100000      7.20471542             NaN             NaN             NaN
     17.97200000      7.20511633             NaN             NaN             NaN
     17.97300000      7.20551724             NaN             NaN             NaN
     17.97400000      7.20591815             NaN             NaN             NaN
     17.97500000      7.20631906             NaN             NaN             NaN
     17.97600000      7.20671996             NaN             NaN             NaN
     17.97700000      7.20712087             NaN             NaN             NaN
     17.97800000      7.20752178             NaN             NaN             NaN
     17.97900000      7.20792269             NaN             NaN             NaN
     17.98000000      7.20832359             NaN             NaN             NaN
     17.98100000      7.20872450             NaN             NaN             NaN
     17.98200000      7.20912541             NaN             NaN             NaN
     17.98300000      7.20952632             NaN             NaN             NaN
     17.98400000      7.20992723             NaN             NaN             NaN
     17.98500000      7.21032813             NaN             NaN             NaN
     17.98600000      7.21072904             NaN             NaN             NaN
     17.98700000      7.21112995             NaN             NaN             NaN
     17.98800000      7.21153086             NaN             NaN             NaN
     17.98900000      7.21193177             NaN             NaN             NaN
     17.99000000      7.21233267             NaN             NaN             NaN
     17.99100000      7.21273358             NaN             NaN             NaN
     17.99200000      7.21313449             NaN             NaN             NaN
     17.99300000      7.21353540             NaN             NaN             NaN
     17.99400000      7.21393631             NaN             NaN             NaN
     17.99500000      7.21433721             NaN             NaN             NaN
     17.99600000      7.21473812             NaN             NaN             NaN
     17.99700000      7.21513903             NaN             NaN             NaN
     17.99800000      7.21553994             NaN             NaN             NaN
     17.99900000      7.21594084             NaN             NaN             NaN
     18.00000000      7.21634175             NaN             NaN             NaN
     18.00100000      7.21674266             NaN             NaN             NaN
     18.00200000      7.21714357             NaN             NaN             NaN
     18.00300000      7.21754448             NaN             NaN             NaN
     18.00400000      7.21794538             NaN             NaN             NaN
     18.00500000      7.21834629             NaN             NaN             NaN
     18.00600000      7.21874720             NaN             NaN             NaN
     18.00700000      7.21914811             NaN             NaN             NaN
     18.00800000      7.21954902             NaN             NaN             NaN
     18.00900000      7.21994992             NaN             NaN             NaN
     18.01000000      7.22035083             NaN             NaN             NaN
     18.01100000      7.22075174             NaN             NaN             NaN
     18.01200000      7.22115265             NaN             NaN             NaN
     18.01300000      7.22155355             NaN             NaN             NaN
     18.01400000      7.22195446             NaN             NaN             NaN
     18.01500000      7.22235537             NaN             NaN             NaN
     18.01600000      7.22275628             NaN             NaN             NaN
     18.01700000      7.22315719             NaN             NaN             NaN
     18.01800000      7.22355809             NaN             NaN             NaN
     18.01900000      7.22395900             NaN             NaN             NaN
     18.02000000      7.22435991             NaN             NaN             NaN
     18.02100000      7.22476082             NaN             NaN             NaN
     18.02200000      7.22516173             NaN             NaN             NaN
     18.02300000      7.22556263             NaN             NaN             NaN
     18.02400000      7.22596354             NaN             NaN             NaN
     18.02500000      7.22636445             NaN             NaN             NaN
     18.02600000      7.22676536             NaN             NaN             NaN
     18.02700000      7.22716626             NaN             NaN             NaN
     18.02800000      7.22756717             NaN             NaN             NaN
     18.02900000      7.22796808             NaN             NaN             NaN
     18.03000000      7.22836899             NaN             NaN             NaN
     18.03100000      7.22876990             NaN             NaN             NaN
     18.03200000      7.22917080             NaN             NaN             NaN
     18.03300000      7.22957171             NaN             NaN             NaN
     18.03400000      7.22997262             NaN             NaN             NaN
     18.03500000      7.23037353             NaN             NaN             NaN
     18.03600000      7.23077444             NaN             NaN             NaN
     18.03700000      7.23117534             NaN             NaN             NaN
     18.03800000      7.23157625             NaN             NaN             NaN
     18.03900000      7.23197716             NaN             NaN             NaN
     18.04000000      7.23237807             NaN             NaN             NaN
     18.04100000      7.23277898             NaN             NaN             NaN
     18.04200000      7.23317988             NaN             NaN             NaN
     18.04300000      7.23358079             NaN             NaN             NaN
     18.04400000      7.23398170             NaN             NaN             NaN
     18.04500000      7.23438261             NaN             NaN             NaN
     18.04600000      7.23478351             NaN             NaN             NaN
     18.04700000      7.23518442             NaN             NaN             NaN
     18.04800000      7.23558533             NaN             NaN             NaN
     18.04900000      7.23598624             NaN             NaN             NaN
     18.05000000      7.23638715             NaN             NaN             NaN
     18.05100000      7.23678805             NaN             NaN             NaN
     18.05200000      7.23718896             NaN             NaN             NaN
     18.05300000      7.23758987             NaN             NaN             NaN
     18.05400000      7.23799078             NaN             NaN             NaN
     18.05500000      7.23839169             NaN             NaN             NaN
     18.05600000      7.23879259             NaN             NaN             NaN
     18.05700000      7.23919350             NaN             NaN             NaN
     18.05800000      7.23959441             NaN             NaN             NaN
     18.05900000      7.23999532             NaN             NaN             NaN
     18.06000000      7.24039622             NaN             NaN             NaN
     18.06100000      7.24079713             NaN             NaN             NaN
     18.06200000      7.24119804             NaN             NaN             NaN
     18.06300000      7.24159895             NaN             NaN             NaN
     18.06400000      7.24199986             NaN             NaN             NaN
     18.06500000      7.24240076             NaN             NaN             NaN
     18.06600000      7.24280167             NaN             NaN             NaN
     18.06700000      7.24320258             NaN             NaN             NaN
     18.06800000      7.24360349             NaN             NaN             NaN
     18.06900000      7.24400440             NaN             NaN             NaN
     18.07000000      7.24440530             NaN             NaN             NaN
     18.07100000      7.24480621             NaN             NaN             NaN
     18.07200000      7.24520712             NaN             NaN             NaN
     18.07300000      7.24560803             NaN             NaN             NaN
     18.07400000      7.24600894             NaN             NaN             NaN
     18.07500000      7.24640984             NaN             NaN             NaN
     18.07600000      7.24681075             NaN             NaN             NaN
     18.07700000      7.24721166             NaN             NaN             NaN
     18.07800000      7.24761257             NaN             NaN             NaN
     18.07900000      7.24801347             NaN             NaN             NaN
     18.08000000      7.24841438             NaN             NaN             NaN
     18.08100000      7.24881529             NaN             NaN             NaN
     18.08200000      7.24921620             NaN             NaN             NaN
     18.08300000      7.24961711             NaN             NaN             NaN
     18.08400000      7.25001801             NaN             NaN             NaN
     18.08500000      7.25041892             NaN             NaN             NaN
     18.08600000      7.25081983             NaN             NaN             NaN
     18.08700000      7.25122074             NaN             NaN             NaN
     18.08800000      7.25162165             NaN             NaN             NaN
     18.08900000      7.25202255             NaN             NaN             NaN
     18.09000000      7.25242346             NaN             NaN             NaN
     18.09100000      7.25282437             NaN             NaN             NaN
     18.09200000      7.25322528             NaN             NaN             NaN
     18.09300000      7.25362618             NaN             NaN             NaN
     18.09400000      7.25402709             NaN             NaN             NaN
     18.09500000      7.25442800             NaN             NaN             NaN
     18.09600000      7.25482891             NaN             NaN             NaN
     18.09700000      7.25522982             NaN             NaN             NaN
     18.09800000      7.25563072             NaN             NaN             NaN
     18.09900000      7.25603163             NaN             NaN             NaN
     18.10000000      7.25643254             NaN             NaN             NaN
     18.10100000      7.25683345             NaN             NaN             NaN
     18.10200000      7.25723436             NaN             NaN             NaN
     18.10300000      7.25763526             NaN             NaN             NaN
     18.10400000      7.25803617             NaN             NaN             NaN
     18.10500000      7.25843708             NaN             NaN             NaN
     18.10600000      7.25883799             NaN             NaN             NaN
     18.10700000      7.25923889             NaN             NaN             NaN
     18.10800000      7.25963980             NaN             NaN             NaN
     18.10900000      7.26004071             NaN             NaN             NaN
     18.11000000      7.26044162             NaN             NaN             NaN
     18.11100000      7.26084253             NaN             NaN             NaN
     18.11200000      7.26124343             NaN             NaN             NaN
     18.11300000      7.26164434             NaN             NaN             NaN
     18.11400000      7.26204525             NaN             NaN             NaN
     18.11500000      7.26244616             NaN             NaN             NaN
     18.11600000      7.26284707             NaN             NaN             NaN
     18.11700000      7.26324797             NaN             NaN             NaN
     18.11800000      7.26364888             NaN             NaN             NaN
     18.11900000      7.26404979             NaN             NaN             NaN
     18.12000000      7.26445070             NaN             NaN             NaN
     18.12100000      7.26485161             NaN             NaN             NaN
     18.12200000      7.26525251             NaN             NaN             NaN
     18.12300000      7.26565342             NaN             NaN             NaN
     18.12400000      7.26605433             NaN             NaN             NaN
     18.12500000      7.26645524             NaN             NaN             NaN
     18.12600000      7.26685614             NaN             NaN             NaN
     18.12700000      7.26725705             NaN             NaN             NaN
     18.12800000      7.26765796             NaN             NaN             NaN
     18.12900000      7.26805887             NaN             NaN             NaN
     18.13000000      7.26845978             NaN             NaN             NaN
     18.13100000      7.26886068             NaN             NaN             NaN
     18.13200000      7.26926159             NaN             NaN             NaN
     18.13300000      7.26966250             NaN             NaN             NaN
     18.13400000      7.27006341             NaN             NaN             NaN
     18.13500000      7.27046432             NaN             NaN             NaN
     18.13600000      7.27086522             NaN             NaN             NaN
     18.13700000      7.27126613             NaN             NaN             NaN
     18.13800000      7.27166704             NaN             NaN             NaN
     18.13900000      7.27206795             NaN             NaN             NaN
     18.14000000      7.27246885             NaN             NaN             NaN
     18.14100000      7.27286976             NaN             NaN             NaN
     18.14200000      7.27327067             NaN             NaN             NaN
     18.14300000      7.27367158             NaN             NaN             NaN
     18.14400000      7.27407249             NaN             NaN             NaN
     18.14500000      7.27447339             NaN             NaN             NaN
     18.14600000      7.27487430             NaN             NaN             NaN
     18.14700000      7.27527521             NaN             NaN             NaN
     18.14800000      7.27567612             NaN             NaN             NaN
     18.14900000      7.27607703             NaN             NaN             NaN
     18.15000000      7.27647793             NaN             NaN             NaN
     18.15100000      7.27687884             NaN             NaN             NaN
     18.15200000      7.27727975             NaN             NaN             NaN
     18.15300000      7.27768066             NaN             NaN             NaN
     18.15400000      7.27808157             NaN             NaN             NaN
     18.15500000      7.27848247             NaN             NaN             NaN
     18.15600000      7.27888338             NaN             NaN             NaN
     18.15700000      7.27928429             NaN             NaN             NaN
     18.15800000      7.27968520             NaN             NaN             NaN
     18.15900000      7.28008610             NaN             NaN             NaN
     18.16000000      7.28048701             NaN             NaN             NaN
